"projectMembershipId","projectId","permissionSetId","userId","accountId","active","isDeleted","sourceType","version","isDeafult","_id","updatedAt","joinedAt","primaryTableMaxVersion._id","primaryTableMaxVersion.version"
"1485484","336465","201927","297493","16946","1","0","DEFAULT","1743178030530285952","true","1485484","","1722384000000","1485484","1743178030530285952"
"1485491","336465","201927","297494","16946","1","0","DEFAULT","1742554618120114530","true","1485491","","1722384000000","1485491","1742554618120114530"
"1485498","336465","201927","297496","16946","1","0","DEFAULT","1742554618117144333","true","1485498","","1722384000000","1485498","1742554618117144333"
"1485499","336465","201927","297497","16946","1","0","DEFAULT","1743177056275242651","true","1485499","","1722384000000","1485499","1743177056275242651"
"1485485","336465","201927","297498","16946","1","0","DEFAULT","1743176918916318323","true","1485485","","1722384000000","1485485","1743176918916318323"
"1485486","336465","201927","297499","16946","1","0","DEFAULT","1743176982873856303","true","1485486","","1722384000000","1485486","1743176982873856303"
"1485487","336465","201927","297500","16946","1","0","DEFAULT","1743177009174992644","true","1485487","","1722384000000","1485487","1743177009174992644"
"1485500","336466","204282","235382","16946","1","0","DEFAULT","1742554618120356590","true","1485500","","1722384000000","1485500","1742554618120356590"
"1485501","336466","204282","275181","16946","1","0","DEFAULT","1742554623225088659","true","1485501","","1722384000000","1485501","1742554623225088659"
"1409726","336466","201926","279501","16946","1","0","DEFAULT","1742554581795077847","true","1409726","","1719878400000","1409726","1742554581795077847"
"1444565","336466","201926","293237","16946","1","0","DEFAULT","1743176866162213524","true","1444565","","1721001600000","1444565","1743176866162213524"
"1485511","336466","221206","297488","16946","1","0","DEFAULT","1743176941198486445","true","1485511","","1722384000000","1485511","1743176941198486445"
"1485505","336466","204282","297489","16946","1","0","DEFAULT","1742554612799515940","true","1485505","","1722384000000","1485505","1742554612799515940"
"1485512","336466","201927","297490","16946","1","0","DEFAULT","1743177681972440139","true","1485512","","1722384000000","1485512","1743177681972440139"
"1485506","336466","201927","297491","16946","1","0","DEFAULT","1742554618121571104","true","1485506","","1722384000000","1485506","1742554618121571104"
"1485513","336466","201927","297492","16946","1","0","DEFAULT","1742554618122316812","true","1485513","","1722384000000","1485513","1742554618122316812"
"1485507","336466","201927","297493","16946","1","0","DEFAULT","1743178030530808060","true","1485507","","1722384000000","1485507","1743178030530808060"
"1485515","336466","201927","297494","16946","1","0","DEFAULT","1742554618119139623","true","1485515","","1722384000000","1485515","1742554618119139623"
"1485516","336466","201927","297496","16946","1","0","DEFAULT","1742554618123049789","true","1485516","","1722384000000","1485516","1742554618123049789"
"1485517","336466","201927","297497","16946","1","0","DEFAULT","1743177056276236317","true","1485517","","1722384000000","1485517","1743177056276236317"
"1485508","336466","201927","297498","16946","1","0","DEFAULT","1743176918922125419","true","1485508","","1722384000000","1485508","1743176918922125419"
"1485509","336466","201927","297499","16946","1","0","DEFAULT","1743176982874118546","true","1485509","","1722384000000","1485509","1743176982874118546"
"1485510","336466","201927","297500","16946","1","0","DEFAULT","1743177009175248402","true","1485510","","1722384000000","1485510","1743177009175248402"
"1485518","336468","204282","235382","16946","1","0","DEFAULT","1742554623222334776","true","1485518","","1722384000000","1485518","1742554623222334776"
"1470046","336468","204282","275181","16946","1","0","DEFAULT","1742554581805962731","true","1470046","","1721779200000","1470046","1742554581805962731"
"1409731","336468","201926","279501","16946","1","0","DEFAULT","1742554581795507853","true","1409731","","1719878400000","1409731","1742554581795507853"
"1485519","336468","204282","293237","16946","1","0","DEFAULT","1743176871352961420","true","1485519","","1722384000000","1485519","1743176871352961420"
"1485527","336468","221206","297488","16946","1","0","DEFAULT","1743176941198755216","true","1485527","","1722384000000","1485527","1743176941198755216"
"1485520","336468","204282","297489","16946","1","0","DEFAULT","1742554612800256234","true","1485520","","1722384000000","1485520","1742554612800256234"
"1485528","336468","201927","297490","16946","1","0","DEFAULT","1743177681972700648","true","1485528","","1722384000000","1485528","1743177681972700648"
"1485522","336468","201927","297491","16946","1","0","DEFAULT","1742554618117889514","true","1485522","","1722384000000","1485522","1742554618117889514"
"1485529","336468","201927","297492","16946","1","0","DEFAULT","1742554618123534317","true","1485529","","1722384000000","1485529","1742554618123534317"
"1485523","336468","201927","297493","16946","1","0","DEFAULT","1743178030531062773","true","1485523","","1722384000000","1485523","1743178030531062773"
"1485530","336468","201927","297494","16946","1","0","DEFAULT","1742554618123778150","true","1485530","","1722384000000","1485530","1742554618123778150"
"1485531","336468","201927","297496","16946","1","0","DEFAULT","1742554618118397820","true","1485531","","1722384000000","1485531","1742554618118397820"
"1485532","336468","201927","297497","16946","1","0","DEFAULT","1743177056276728586","true","1485532","","1722384000000","1485532","1743177056276728586"
"1485524","336468","201927","297498","16946","1","0","DEFAULT","1743176918922373376","true","1485524","","1722384000000","1485524","1743176918922373376"
"1485525","336468","201927","297499","16946","1","0","DEFAULT","1743176982874371275","true","1485525","","1722384000000","1485525","1743176982874371275"
"1485526","336468","201927","297500","16946","1","0","DEFAULT","1743177009175499502","true","1485526","","1722384000000","1485526","1743177009175499502"
"1483843","336469","204282","235382","16946","1","0","DEFAULT","1742554623222586876","true","1483843","","1722384000000","1483843","1742554623222586876"
"1485533","336469","204282","275181","16946","1","0","DEFAULT","1742554623225334612","true","1485533","","1722384000000","1485533","1742554623225334612"
"1409732","336469","201926","279501","16946","1","0","DEFAULT","1742554581795782204","true","1409732","","1719878400000","1409732","1742554581795782204"
"1485534","336469","204282","293237","16946","1","0","DEFAULT","1743176871353216928","true","1485534","","1722384000000","1485534","1743176871353216928"
"1485541","336469","221206","297488","16946","1","0","DEFAULT","1743176941201046231","true","1485541","","1722384000000","1485541","1743176941201046231"
"1485535","336469","204282","297489","16946","1","0","DEFAULT","1742554612800543454","true","1485535","","1722384000000","1485535","1742554612800543454"
"1485542","336469","201927","297490","16946","1","0","DEFAULT","1743177681972949312","true","1485542","","1722384000000","1485542","1743177681972949312"
"1485536","336469","201927","297491","16946","1","0","DEFAULT","1742554618124269946","true","1485536","","1722384000000","1485536","1742554618124269946"
"1485543","336469","201927","297492","16946","1","0","DEFAULT","1742554623219030886","true","1485543","","1722384000000","1485543","1742554623219030886"
"1485537","336469","201927","297493","16946","1","0","DEFAULT","1743178030531307425","true","1485537","","1722384000000","1485537","1743178030531307425"
"1485545","336469","201927","297494","16946","1","0","DEFAULT","1742554623216963056","true","1485545","","1722384000000","1485545","1742554623216963056"
"1485547","336469","201927","297496","16946","1","0","DEFAULT","1742554623217211967","true","1485547","","1722384000000","1485547","1742554623217211967"
"1485548","336469","201927","297497","16946","1","0","DEFAULT","1743177056276974516","true","1485548","","1722384000000","1485548","1743177056276974516"
"1485538","336469","201927","297498","16946","1","0","DEFAULT","1743176918916566144","true","1485538","","1722384000000","1485538","1743176918916566144"
"1485539","336469","201927","297499","16946","1","0","DEFAULT","1743176982874621357","true","1485539","","1722384000000","1485539","1743176982874621357"
"1485540","336469","201927","297500","16946","1","0","DEFAULT","1743177009175745952","true","1485540","","1722384000000","1485540","1743177009175745952"
"1483865","336470","204282","235382","16946","1","0","DEFAULT","1742554623222835752","true","1483865","","1722384000000","1483865","1742554623222835752"
"1485549","336470","204282","275181","16946","1","0","DEFAULT","1742554623225587285","true","1485549","","1722384000000","1485549","1742554623225587285"
"1409733","336470","201926","279501","16946","1","0","DEFAULT","1742554576636570705","true","1409733","","1719878400000","1409733","1742554576636570705"
"1485550","336470","204282","293237","16946","1","0","DEFAULT","1743176871353463296","true","1485550","","1722384000000","1485550","1743176871353463296"
"1485557","336470","221206","297488","16946","1","0","DEFAULT","1743176941201293551","true","1485557","","1722384000000","1485557","1743176941201293551"
"1485551","336470","204282","297489","16946","1","0","DEFAULT","1742554545490983732","true","1485551","","1722384000000","1485551","1742554545490983732"
"1485558","336470","201927","297490","16946","1","0","DEFAULT","1743177681973192858","true","1485558","","1722384000000","1485558","1743177681973192858"
"1485552","336470","201927","297491","16946","1","0","DEFAULT","1742554545492659176","true","1485552","","1722384000000","1485552","1742554545492659176"
"1485559","336470","201927","297492","16946","1","0","DEFAULT","1742554545494634270","true","1485559","","1722384000000","1485559","1742554545494634270"
"1485553","336470","201927","297493","16946","1","0","DEFAULT","1743178030531553064","true","1485553","","1722384000000","1485553","1743178030531553064"
"1485560","336470","201927","297494","16946","1","0","DEFAULT","1742554555951724134","true","1485560","","1722384000000","1485560","1742554555951724134"
"1485561","336470","201927","297496","16946","1","0","DEFAULT","1742554550762975380","true","1485561","","1722384000000","1485561","1742554550762975380"
"1485562","336470","201927","297497","16946","1","0","DEFAULT","1743177056277218945","true","1485562","","1722384000000","1485562","1743177056277218945"
"1485554","336470","201927","297498","16946","1","0","DEFAULT","1743176918922650636","true","1485554","","1722384000000","1485554","1743176918922650636"
"1485555","336470","201927","297499","16946","1","0","DEFAULT","1743176982874893911","true","1485555","","1722384000000","1485555","1743176982874893911"
"1485556","336470","201927","297500","16946","1","0","DEFAULT","1743177009175993523","true","1485556","","1722384000000","1485556","1743177009175993523"
"1484004","336471","204282","235382","16946","1","0","DEFAULT","1742554623223080413","true","1484004","","1722384000000","1484004","1742554623223080413"
"1485621","336471","204282","275181","16946","1","0","DEFAULT","1742554555955450085","true","1485621","","1722384000000","1485621","1742554555955450085"
"1409734","336471","201926","279501","16946","1","0","DEFAULT","1742554581796041738","true","1409734","","1719878400000","1409734","1742554581796041738"
"1444566","336471","201926","293237","16946","1","0","DEFAULT","1743176866162463671","true","1444566","","1721001600000","1444566","1743176866162463671"
"1485628","336471","221206","297488","16946","1","0","DEFAULT","1743176941201545542","true","1485628","","1722384000000","1485628","1743176941201545542"
"1485622","336471","204282","297489","16946","1","0","DEFAULT","1742554550770208716","true","1485622","","1722384000000","1485622","1742554550770208716"
"1485629","336471","201927","297490","16946","1","0","DEFAULT","1743177681973439423","true","1485629","","1722384000000","1485629","1743177681973439423"
"1485623","336471","201927","297491","16946","1","0","DEFAULT","1742554550770455558","true","1485623","","1722384000000","1485623","1742554550770455558"
"1485632","336471","201927","297492","16946","1","0","DEFAULT","1742554550772191054","true","1485632","","1722384000000","1485632","1742554550772191054"
"1485624","336471","201927","297493","16946","1","0","DEFAULT","1743178030532606860","true","1485624","","1722384000000","1485624","1743178030532606860"
"1485633","336471","201927","297494","16946","1","0","DEFAULT","1742554545498145967","true","1485633","","1722384000000","1485633","1742554545498145967"
"1485634","336471","201927","297496","16946","1","0","DEFAULT","1742554550772432438","true","1485634","","1722384000000","1485634","1742554550772432438"
"1485635","336471","201927","297497","16946","1","0","DEFAULT","1743177056277466460","true","1485635","","1722384000000","1485635","1743177056277466460"
"1485625","336471","201927","297498","16946","1","0","DEFAULT","1743176918922913374","true","1485625","","1722384000000","1485625","1743176918922913374"
"1485626","336471","201927","297499","16946","1","0","DEFAULT","1743176982875139620","true","1485626","","1722384000000","1485626","1743176982875139620"
"1485627","336471","201927","297500","16946","1","0","DEFAULT","1743177009176238611","true","1485627","","1722384000000","1485627","1743177009176238611"
"1484027","336472","204282","235382","16946","1","0","DEFAULT","1742554612798281519","true","1484027","","1722384000000","1484027","1742554612798281519"
"1470042","336472","204282","275181","16946","1","0","DEFAULT","1742554581807135912","true","1470042","","1721779200000","1470042","1742554581807135912"
"1409735","336472","201926","279501","16946","1","0","DEFAULT","1742554576638508346","true","1409735","","1719878400000","1409735","1742554576638508346"
"1485636","336472","204282","293237","16946","1","0","DEFAULT","1743176871353703788","true","1485636","","1722384000000","1485636","1743176871353703788"
"1485643","336472","221206","297488","16946","1","0","DEFAULT","1743176941201794463","true","1485643","","1722384000000","1485643","1743176941201794463"
"1485637","336472","204282","297489","16946","1","0","DEFAULT","1742554545497357840","true","1485637","","1722384000000","1485637","1742554545497357840"
"1485645","336472","201927","297490","16946","1","0","DEFAULT","1743177681973685480","true","1485645","","1722384000000","1485645","1743177681973685480"
"1485638","336472","201927","297491","16946","1","0","DEFAULT","1742554550772914583","true","1485638","","1722384000000","1485638","1742554550772914583"
"1485646","336472","201927","297492","16946","1","0","DEFAULT","1742554555951287785","true","1485646","","1722384000000","1485646","1742554555951287785"
"1485639","336472","201927","297493","16946","1","0","DEFAULT","1743178030532888827","true","1485639","","1722384000000","1485639","1743178030532888827"
"1485647","336472","201927","297494","16946","1","0","DEFAULT","1742554550774161209","true","1485647","","1722384000000","1485647","1742554550774161209"
"1485648","336472","201927","297496","16946","1","0","DEFAULT","1742554550774406441","true","1485648","","1722384000000","1485648","1742554550774406441"
"1485649","336472","201927","297497","16946","1","0","DEFAULT","1743177056277706525","true","1485649","","1722384000000","1485649","1743177056277706525"
"1485640","336472","201927","297498","16946","1","0","DEFAULT","1743176918923165817","true","1485640","","1722384000000","1485640","1743176918923165817"
"1485641","336472","201927","297499","16946","1","0","DEFAULT","1743176982875387912","true","1485641","","1722384000000","1485641","1743176982875387912"
"1485642","336472","201927","297500","16946","1","0","DEFAULT","1743177009176486553","true","1485642","","1722384000000","1485642","1743177009176486553"
"1484050","336473","204282","235382","16946","1","0","DEFAULT","1742554623223329826","true","1484050","","1722384000000","1484050","1742554623223329826"
"1485650","336473","204282","275181","16946","1","0","DEFAULT","1742554555955697482","true","1485650","","1722384000000","1485650","1742554555955697482"
"1409736","336473","201926","279501","16946","1","0","DEFAULT","1742554581796290221","true","1409736","","1719878400000","1409736","1742554581796290221"
"1444567","336473","201926","293237","16946","1","0","DEFAULT","1743176866162711905","true","1444567","","1721001600000","1444567","1743176866162711905"
"1485666","336473","221206","297488","16946","1","0","DEFAULT","1743176941202041397","true","1485666","","1722384000000","1485666","1743176941202041397"
"1485657","336473","204282","297489","16946","1","0","DEFAULT","1742554545491242144","true","1485657","","1722384000000","1485657","1742554545491242144"
"1485667","336473","201927","297490","16946","1","0","DEFAULT","1743177681967494307","true","1485667","","1722384000000","1485667","1743177681967494307"
"1485658","336473","201927","297491","16946","1","0","DEFAULT","1742554555951984132","true","1485658","","1722384000000","1485658","1742554555951984132"
"1485668","336473","201927","297492","16946","1","0","DEFAULT","1742554597219732798","true","1485668","","1722384000000","1485668","1742554597219732798"
"1485659","336473","201927","297493","16946","1","0","DEFAULT","1743178030529790608","true","1485659","","1722384000000","1485659","1743178030529790608"
"1485669","336473","201927","297494","16946","1","0","DEFAULT","1742554597228673093","true","1485669","","1722384000000","1485669","1742554597228673093"
"1485670","336473","201927","297496","16946","1","0","DEFAULT","1742554597222671956","true","1485670","","1722384000000","1485670","1742554597222671956"
"1485671","336473","201927","297497","16946","1","0","DEFAULT","1743177056277947142","true","1485671","","1722384000000","1485671","1743177056277947142"
"1485661","336473","201927","297498","16946","1","0","DEFAULT","1743176918923413168","true","1485661","","1722384000000","1485661","1743176918923413168"
"1485664","336473","201927","297499","16946","1","0","DEFAULT","1743176982875626601","true","1485664","","1722384000000","1485664","1743176982875626601"
"1485665","336473","201927","297500","16946","1","0","DEFAULT","1743177009176734180","true","1485665","","1722384000000","1485665","1743177009176734180"
"1484086","336474","204282","235382","16946","1","0","DEFAULT","1742554623223576847","true","1484086","","1722384000000","1484086","1742554623223576847"
"1485673","336474","204282","275181","16946","1","0","DEFAULT","1742554602391095878","true","1485673","","1722384000000","1485673","1742554602391095878"
"1409737","336474","201926","279501","16946","1","0","DEFAULT","1742554581796533877","true","1409737","","1719878400000","1409737","1742554581796533877"
"1485674","336474","204282","293237","16946","1","0","DEFAULT","1743176871353952459","true","1485674","","1722384000000","1485674","1743176871353952459"
"1485685","336474","221206","297488","16946","1","0","DEFAULT","1743176941202285463","true","1485685","","1722384000000","1485685","1743176941202285463"
"1485675","336474","204282","297489","16946","1","0","DEFAULT","1742554597217157355","true","1485675","","1722384000000","1485675","1742554597217157355"
"1485686","336474","201927","297490","16946","1","0","DEFAULT","1743177681973930217","true","1485686","","1722384000000","1485686","1743177681973930217"
"1485676","336474","201927","297491","16946","1","0","DEFAULT","1742554597228917857","true","1485676","","1722384000000","1485676","1742554597228917857"
"1485688","336474","201927","297492","16946","1","0","DEFAULT","1742554597224212006","true","1485688","","1722384000000","1485688","1742554597224212006"
"1485678","336474","201927","297493","16946","1","0","DEFAULT","1743178030533148928","true","1485678","","1722384000000","1485678","1743178030533148928"
"1485689","336474","201927","297494","16946","1","0","DEFAULT","1742554597224465478","true","1485689","","1722384000000","1485689","1742554597224465478"
"1485690","336474","201927","297496","16946","1","0","DEFAULT","1742554597218869757","true","1485690","","1722384000000","1485690","1742554597218869757"
"1485691","336474","201927","297497","16946","1","0","DEFAULT","1743177049998643729","true","1485691","","1722384000000","1485691","1743177049998643729"
"1485682","336474","201927","297498","16946","1","0","DEFAULT","1743176924089974337","true","1485682","","1722384000000","1485682","1743176924089974337"
"1485683","336474","201927","297499","16946","1","0","DEFAULT","1743176982875871869","true","1485683","","1722384000000","1485683","1743176982875871869"
"1485684","336474","201927","297500","16946","1","0","DEFAULT","1743177009176982873","true","1485684","","1722384000000","1485684","1743177009176982873"
"1483886","336475","204282","235382","16946","1","0","DEFAULT","1742554623223834255","true","1483886","","1722384000000","1483886","1742554623223834255"
"1485563","336475","204282","275181","16946","1","0","DEFAULT","1742554555955939838","true","1485563","","1722384000000","1485563","1742554555955939838"
"1409738","336475","201926","279501","16946","1","0","DEFAULT","1742554576638749854","true","1409738","","1719878400000","1409738","1742554576638749854"
"1444568","336475","201926","293237","16946","1","0","DEFAULT","1743176866162957937","true","1444568","","1721001600000","1444568","1743176866162957937"
"1485571","336475","221206","297488","16946","1","0","DEFAULT","1743176941202556349","true","1485571","","1722384000000","1485571","1743176941202556349"
"1485564","336475","204282","297489","16946","1","0","DEFAULT","1742554550763517023","true","1485564","","1722384000000","1485564","1742554550763517023"
"1485572","336475","201927","297490","16946","1","0","DEFAULT","1743177681974175642","true","1485572","","1722384000000","1485572","1743177681974175642"
"1485566","336475","201927","297491","16946","1","0","DEFAULT","1742554550763768209","true","1485566","","1722384000000","1485566","1742554550763768209"
"1485573","336475","201927","297492","16946","1","0","DEFAULT","1742554550765009227","true","1485573","","1722384000000","1485573","1742554550765009227"
"1485567","336475","201927","297493","16946","1","0","DEFAULT","1743178030532329719","true","1485567","","1722384000000","1485567","1743178030532329719"
"1485574","336475","201927","297494","16946","1","0","DEFAULT","1742554550765251988","true","1485574","","1722384000000","1485574","1742554550765251988"
"1485575","336475","201927","297496","16946","1","0","DEFAULT","1742554550765492880","true","1485575","","1722384000000","1485575","1742554550765492880"
"1485576","336475","201927","297497","16946","1","0","DEFAULT","1743177056278191860","true","1485576","","1722384000000","1485576","1743177056278191860"
"1485568","336475","201927","297498","16946","1","0","DEFAULT","1743176924090231498","true","1485568","","1722384000000","1485568","1743176924090231498"
"1485569","336475","201927","297499","16946","1","0","DEFAULT","1743176982876116281","true","1485569","","1722384000000","1485569","1743176982876116281"
"1485570","336475","201927","297500","16946","1","0","DEFAULT","1743177009177235370","true","1485570","","1722384000000","1485570","1743177009177235370"
"1483911","336476","204282","235382","16946","1","0","DEFAULT","1742554623224091435","true","1483911","","1722384000000","1483911","1742554623224091435"
"1485577","336476","204282","275181","16946","1","0","DEFAULT","1742554555956179854","true","1485577","","1722384000000","1485577","1742554555956179854"
"1409739","336476","201926","279501","16946","1","0","DEFAULT","1742554581796784097","true","1409739","","1719878400000","1409739","1742554581796784097"
"1485578","336476","204282","293237","16946","1","0","DEFAULT","1743176871354198369","true","1485578","","1722384000000","1485578","1743176871354198369"
"1485586","336476","221206","297488","16946","1","0","DEFAULT","1743176941202825088","true","1485586","","1722384000000","1485586","1743176941202825088"
"1485579","336476","204282","297489","16946","1","0","DEFAULT","1742554550766235131","true","1485579","","1722384000000","1485579","1742554550766235131"
"1485587","336476","201927","297490","16946","1","0","DEFAULT","1743177681974422515","true","1485587","","1722384000000","1485587","1743177681974422515"
"1485580","336476","201927","297491","16946","1","0","DEFAULT","1742554545495128538","true","1485580","","1722384000000","1485580","1742554545495128538"
"1485589","336476","201927","297492","16946","1","0","DEFAULT","1742554550766739759","true","1485589","","1722384000000","1485589","1742554550766739759"
"1485581","336476","201927","297493","16946","1","0","DEFAULT","1743178030530539061","true","1485581","","1722384000000","1485581","1743178030530539061"
"1485590","336476","201927","297494","16946","1","0","DEFAULT","1742554545497116757","true","1485590","","1722384000000","1485590","1742554545497116757"
"1485591","336476","201927","297496","16946","1","0","DEFAULT","1742554550766986477","true","1485591","","1722384000000","1485591","1742554550766986477"
"1485592","336476","201927","297497","16946","1","0","DEFAULT","1743177056278436581","true","1485592","","1722384000000","1485592","1743177056278436581"
"1485583","336476","201927","297498","16946","1","0","DEFAULT","1743176924090479995","true","1485583","","1722384000000","1485583","1743176924090479995"
"1485584","336476","201927","297499","16946","1","0","DEFAULT","1743176982876355579","true","1485584","","1722384000000","1485584","1743176982876355579"
"1485585","336476","201927","297500","16946","1","0","DEFAULT","1743177009177485806","true","1485585","","1722384000000","1485585","1743177009177485806"
"1483934","336477","204282","235382","16946","1","0","DEFAULT","1742554612798526570","true","1483934","","1722384000000","1483934","1742554612798526570"
"1485593","336477","204282","275181","16946","1","0","DEFAULT","1742554555956419794","true","1485593","","1722384000000","1485593","1742554555956419794"
"1409740","336477","201926","279501","16946","1","0","DEFAULT","1742554581797034395","true","1409740","","1719878400000","1409740","1742554581797034395"
"1485594","336477","204282","293237","16946","1","0","DEFAULT","1743176871354442512","true","1485594","","1722384000000","1485594","1743176871354442512"
"1485601","336477","221206","297488","16946","1","0","DEFAULT","1743176941189508794","true","1485601","","1722384000000","1485601","1743176941189508794"
"1485595","336477","204282","297489","16946","1","0","DEFAULT","1742554545491497060","true","1485595","","1722384000000","1485595","1742554545491497060"
"1485602","336477","201927","297490","16946","1","0","DEFAULT","1743177681974664222","true","1485602","","1722384000000","1485602","1743177681974664222"
"1485596","336477","201927","297491","16946","1","0","DEFAULT","1742554550767498389","true","1485596","","1722384000000","1485596","1742554550767498389"
"1485603","336477","201927","297492","16946","1","0","DEFAULT","1742554550767991829","true","1485603","","1722384000000","1485603","1742554550767991829"
"1485597","336477","201927","297493","16946","1","0","DEFAULT","1743178030529287627","true","1485597","","1722384000000","1485597","1743178030529287627"
"1485604","336477","201927","297494","16946","1","0","DEFAULT","1742554550768236048","true","1485604","","1722384000000","1485604","1742554550768236048"
"1485605","336477","201927","297496","16946","1","0","DEFAULT","1742554545494146084","true","1485605","","1722384000000","1485605","1742554545494146084"
"1485606","336477","201927","297497","16946","1","0","DEFAULT","1743177056278689211","true","1485606","","1722384000000","1485606","1743177056278689211"
"1485598","336477","201927","297498","16946","1","0","DEFAULT","1743176924090744419","true","1485598","","1722384000000","1485598","1743176924090744419"
"1485599","336477","201927","297499","16946","1","0","DEFAULT","1743176982876599153","true","1485599","","1722384000000","1485599","1743176982876599153"
"1485600","336477","201927","297500","16946","1","0","DEFAULT","1743177009177734031","true","1485600","","1722384000000","1485600","1743177009177734031"
"1483956","336478","204282","235382","16946","1","0","DEFAULT","1742554623224341387","true","1483956","","1722384000000","1483956","1742554623224341387"
"1470034","336478","204282","275181","16946","1","0","DEFAULT","1742554581804267222","true","1470034","","1721779200000","1470034","1742554581804267222"
"1409741","336478","201926","279501","16946","1","0","DEFAULT","1742554581797282362","true","1409741","","1719878400000","1409741","1742554581797282362"
"1485607","336478","204282","293237","16946","1","0","DEFAULT","1743176871354686778","true","1485607","","1722384000000","1485607","1743176871354686778"
"1485614","336478","221206","297488","16946","1","0","DEFAULT","1743176941203075315","true","1485614","","1722384000000","1485614","1743176941203075315"
"1485608","336478","204282","297489","16946","1","0","DEFAULT","1742554545491762726","true","1485608","","1722384000000","1485608","1742554545491762726"
"1485615","336478","201927","297490","16946","1","0","DEFAULT","1743177681975417463","true","1485615","","1722384000000","1485615","1743177681975417463"
"1485609","336478","201927","297491","16946","1","0","DEFAULT","1742554555952237117","true","1485609","","1722384000000","1485609","1742554555952237117"
"1485616","336478","201927","297492","16946","1","0","DEFAULT","1742554555954945675","true","1485616","","1722384000000","1485616","1742554555954945675"
"1485610","336478","201927","297493","16946","1","0","DEFAULT","1743178030533641495","true","1485610","","1722384000000","1485610","1743178030533641495"
"1485617","336478","201927","297494","16946","1","0","DEFAULT","1742554545496379735","true","1485617","","1722384000000","1485617","1742554545496379735"
"1485619","336478","201927","297496","16946","1","0","DEFAULT","1742554550769717040","true","1485619","","1722384000000","1485619","1742554550769717040"
"1485620","336478","201927","297497","16946","1","0","DEFAULT","1743177056280392940","true","1485620","","1722384000000","1485620","1743177056280392940"
"1485611","336478","201927","297498","16946","1","0","DEFAULT","1743176924091021798","true","1485611","","1722384000000","1485611","1743176924091021798"
"1485612","336478","201927","297499","16946","1","0","DEFAULT","1743176982876844044","true","1485612","","1722384000000","1485612","1743176982876844044"
"1485613","336478","201927","297500","16946","1","0","DEFAULT","1743177009177980951","true","1485613","","1722384000000","1485613","1743177009177980951"
"1470060","336478","201927","305292","16946","1","0","DEFAULT","1742554612799256748","true","1470060","","1721865600000","1470060","1742554612799256748"
"1485707","336479","204282","235382","16946","1","0","DEFAULT","1742554602390364242","true","1485707","","1722384000000","1485707","1742554602390364242"
"1485708","336479","204282","275181","16946","1","0","DEFAULT","1742554597226690712","true","1485708","","1722384000000","1485708","1742554597226690712"
"1409742","336479","201926","279501","16946","1","0","DEFAULT","1742554576639234256","true","1409742","","1719878400000","1409742","1742554576639234256"
"1444569","336479","201926","293237","16946","1","0","DEFAULT","1743176866163199053","true","1444569","","1721001600000","1444569","1743176866163199053"
"1485715","336479","221206","297488","16946","1","0","DEFAULT","1743176941203329835","true","1485715","","1722384000000","1485715","1743176941203329835"
"1485709","336479","204282","297489","16946","1","0","DEFAULT","1742554597217629061","true","1485709","","1722384000000","1485709","1742554597217629061"
"1485716","336479","201927","297490","16946","1","0","DEFAULT","1743177681975663558","true","1485716","","1722384000000","1485716","1743177681975663558"
"1485710","336479","201927","297491","16946","1","0","DEFAULT","1742554597223166871","true","1485710","","1722384000000","1485710","1742554597223166871"
"1485717","336479","201927","297492","16946","1","0","DEFAULT","1742554597230638172","true","1485717","","1722384000000","1485717","1742554597230638172"
"1485711","336479","201927","297493","16946","1","0","DEFAULT","1743178030539108357","true","1485711","","1722384000000","1485711","1743178030539108357"
"1485721","336479","201927","297494","16946","1","0","DEFAULT","1742554597227446164","true","1485721","","1722384000000","1485721","1742554597227446164"
"1485722","336479","201927","297496","16946","1","0","DEFAULT","1742554597227698702","true","1485722","","1722384000000","1485722","1742554597227698702"
"1485723","336479","201927","297497","16946","1","0","DEFAULT","1743177056280637378","true","1485723","","1722384000000","1485723","1743177056280637378"
"1485712","336479","201927","297498","16946","1","0","DEFAULT","1743176924091280180","true","1485712","","1722384000000","1485712","1743176924091280180"
"1485713","336479","201927","297499","16946","1","0","DEFAULT","1743176977627851853","true","1485713","","1722384000000","1485713","1743176977627851853"
"1485714","336479","201927","297500","16946","1","0","DEFAULT","1743177009178226608","true","1485714","","1722384000000","1485714","1743177009178226608"
"1417791","339879","201926","235382","16946","1","0","DEFAULT","1742554581797530040","true","1417791","","1719964800000","1417791","1742554581797530040"
"1417794","339879","201927","297490","16946","1","0","DEFAULT","1743177681975906553","true","1417794","","1719964800000","1417794","1743177681975906553"
"1700757","339879","201927","297494","16946","1","0","DEFAULT","1742554566372366013","true","1700757","","1727827200000","1700757","1742554566372366013"
"1417795","339879","201927","297497","16946","1","0","DEFAULT","1743177056280883233","true","1417795","","1719964800000","1417795","1743177056280883233"
"1417792","339879","201927","297498","16946","1","0","DEFAULT","1743176918916067786","true","1417792","","1719964800000","1417792","1743176918916067786"
"1423437","342477","201926","279501","16946","1","0","DEFAULT","1742554581798555347","true","1423437","","1720051200000","1423437","1742554581798555347"
"1461736","342477","204282","306301","16946","1","0","DEFAULT","1742554581800311734","true","1461736","","1721606400000","1461736","1742554581800311734"
"1427178","342913","201926","235382","16946","1","0","DEFAULT","1742554576628973921","true","1427178","","1720137600000","1427178","1742554576628973921"
